#INH Enhancers
#Created from output/INH_5KB_STITCHED_REGION_MAP.txt
#Ranked by INH.H3K27ac.sorted.bam
#Using cutoff of 15595.8 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	INH.H3K27ac.sorted.bam	enhancerRank	isSuper
21_peak_70138_lociStitched	chr19	10687400	10726600	21	33221	49803.6	343	1
14_peak_154234_lociStitched	chr8	84774600	84799000	14	23614	49751.6	344	1
41_peak_7272_lociStitched	chr10	93163000	93220000	41	46841	49738.2	345	1
45_peak_56230_lociStitched	chr17	5527400	5609000	45	50045	49727.04	346	1
61_peak_101356_lociStitched	chr3	28265000	28375800	61	78061	49605.16	347	1
21_peak_7695_lociStitched	chr10	96821800	96866600	21	29221	49589.12	348	1
47_peak_57845_lociStitched	chr17	27632000	27692800	47	37247	49545.92	349	1
61_peak_166132_lociStitched	chr9	103109800	103191200	61	54461	49401.66	350	1
46_peak_85910_lociStitched	chr1	194621200	194705000	46	68846	49391.72	351	1
30_peak_61833_lociStitched	chr17	87754800	87792600	30	36430	49260.96	352	1
51_peak_46421_lociStitched	chr15	80286400	80373800	51	55651	49171.24	353	1
36_peak_117185_lociStitched	chr4	128704800	128759600	36	37436	48963.8	354	1
38_peak_97781_lociStitched	chr2	153469800	153527600	38	37838	48904.58	355	1
26_peak_146834_lociStitched	chr7	109029200	109082200	26	40626	48903.1	356	1
49_peak_75406_lociStitched	chr1	37301200	37360200	49	54249	48852	357	1
44_peak_72763_lociStitched	chr19	53315000	53371200	44	41444	48517.46	358	1
33_peak_59268_lociStitched	chr17	49499200	49565200	33	41833	48510	359	1
26_peak_59502_lociStitched	chr17	53564600	53602200	26	32226	48428.8	360	1
47_peak_101077_lociStitched	chr3	22071800	22151800	47	58447	48264	361	1
50_peak_151548_lociStitched	chr8	40295200	40357000	50	43450	48222.54	362	1
29_peak_65091_lociStitched	chr18	37809000	37855000	29	40829	48171.2	363	1
60_peak_44256_lociStitched	chr15	53247800	53348000	60	67660	48045.9	364	1
38_peak_12114_lociStitched	chr11	42560400	42628200	38	33438	47941.38	365	1
45_peak_30097_lociStitched	chr13	49084200	49146400	45	44245	47825.58	366	1
39_peak_167645_lociStitched	chr9	121330800	121376800	39	40439	47771	367	1
63_peak_15015_lociStitched	chr11	76309000	76395800	63	56263	47731.32	368	1
46_peak_62072_lociStitched	chr17	90038000	90092400	46	47046	47730.56	369	1
50_peak_144489_lociStitched	chr7	74367400	74430200	50	46850	47608.68	370	1
32_peak_148178_lociStitched	chr7	126244200	126293600	32	28832	47582.08	371	1
43_peak_68089_lociStitched	chr18	69599400	69653800	43	47043	47551.04	372	1
29_peak_93173_lociStitched	chr2	93212800	93267800	29	38229	47509	373	1
58_peak_55620_lociStitched	chr16	94815000	94910000	58	44858	47329	374	1
46_peak_144887_lociStitched	chr7	78514000	78574000	46	49646	47322	375	1
35_peak_95681_lociStitched	chr2	129573600	129628000	35	40635	47235.52	376	1
33_peak_6967_lociStitched	chr10	89868800	89921800	33	36633	47233.6	377	1
40_peak_86102_lociStitched	chr2	3713000	3775400	40	41640	47174.4	378	1
43_peak_135591_lociStitched	chr6	58832600	58904400	43	45043	47129.52	379	1
39_peak_108939_lociStitched	chr3	156731800	156799400	39	50239	46887.36	380	1
41_peak_99335_lociStitched	chr2	167298800	167347200	41	42041	46875.4	381	1
44_peak_7831_lociStitched	chr10	98917000	98986000	44	55844	46782	382	1
20_peak_6584_lociStitched	chr10	83616400	83646200	20	28620	46756.2	383	1
29_peak_3265_lociStitched	chr10	49619000	49682200	29	38829	46654.24	384	1
31_peak_140436_lociStitched	chr6	128057400	128097200	31	30831	46502.32	385	1
46_peak_77478_lociStitched	chr1	66288600	66363600	46	42246	46432.5	386	1
34_peak_163478_lociStitched	chr9	64550200	64613200	34	43434	46405.8	387	1
44_peak_30232_lociStitched	chr13	51724200	51792200	44	63844	46321.6	388	1
33_peak_142848_lociStitched	chr7	44427000	44475800	33	29433	46291.68	389	1
33_peak_6352_lociStitched	chr10	81386000	81436600	33	34033	46258.52	390	1
35_peak_70105_lociStitched	chr19	10390600	10436200	35	37635	46197.36	391	1
44_peak_36868_lociStitched	chr14	48118000	48179400	44	51244	46178.94	392	1
51_peak_108203_lociStitched	chr3	141461200	141540000	51	51451	46105.88	393	1
40_peak_78428_lociStitched	chr1	83308800	83369800	40	49640	46085.5	394	1
51_peak_5250_lociStitched	chr10	75062400	75138800	51	62451	46061.56	395	1
15_peak_5462_lociStitched	chr10	76778800	76820600	15	29215	46005.08	396	1
39_peak_73989_lociStitched	chr1	20892000	20942200	39	40639	45968.14	397	1
31_peak_16142_lociStitched	chr11	93104400	93159400	31	46031	45903	398	1
14_peak_160101_lociStitched	chr9	29543000	29579600	14	28614	45863.46	399	1
32_peak_51338_lociStitched	chr16	28399200	28455600	32	35432	45802.44	400	1
30_peak_79889_lociStitched	chr1	109981000	110035600	30	32030	45520.02	401	1
44_peak_117703_lociStitched	chr4	132007000	132073600	44	43844	45507.78	402	1
53_peak_112886_lociStitched	chr4	66200800	66289200	53	63853	45393.4	403	1
17_peak_47024_lociStitched	chr15	85676200	85710400	17	30617	45386.82	404	1
24_peak_109184_lociStitched	chr4	3674400	3727000	24	31824	45356.98	405	1
26_peak_31258_lociStitched	chr13	59626200	59674600	26	30226	45336.28	406	1
43_peak_122522_lociStitched	chr5	26902800	26973400	43	46443	45332.26	407	1
61_peak_92086_lociStitched	chr2	77634800	77731800	61	61061	45260.2	408	1
44_peak_29906_lociStitched	chr13	46838600	46929200	44	47644	45254.7	409	1
21_peak_92929_lociStitched	chr2	91924200	91962400	21	31221	45221.16	410	1
36_peak_43241_lociStitched	chr15	39389400	39452200	36	40436	45165.76	411	1
42_peak_151237_lociStitched	chr8	35589200	35666600	42	59042	45131.94	412	1
44_peak_84819_lociStitched	chr1	179540000	179611200	44	39044	45119.44	413	1
23_peak_159037_lociStitched	chr9	13521800	13583800	23	31623	45074	414	1
7_peak_21473_lociStitched	chr12	39315600	39350000	7	25607	45046.8	415	1
58_peak_144569_lociStitched	chr7	74477600	74553800	58	53658	45041.82	416	1
30_peak_18446_lociStitched	chr11	115647200	115698000	30	38030	45018.96	417	1
26_peak_104521_lociStitched	chr3	88199600	88243000	26	31026	44940.7	418	1
38_peak_70374_lociStitched	chr19	17138200	17185800	38	37038	44877.28	419	1
29_peak_116395_lociStitched	chr4	119758200	119822600	29	31229	44873.92	420	1
59_peak_47398_lociStitched	chr15	87595400	87735800	59	93259	44829.72	421	1
52_peak_70582_lociStitched	chr19	22446000	22519000	52	43252	44829.3	422	1
26_peak_88260_lociStitched	chr2	31244600	31283400	26	26426	44709.24	423	1
22_peak_909_lociStitched	chr10	11044800	11084200	22	29422	44699.3	424	1
37_peak_80399_lociStitched	chr1	127618400	127679400	37	49637	44682.5	425	1
30_peak_18287_lociStitched	chr11	114790600	114831000	30	21430	44625.84	426	1
44_peak_100162_lociStitched	chr2	181408000	181472600	44	40844	44580.46	427	1
57_peak_46333_lociStitched	chr15	80156800	80217000	57	49857	44578.1	428	1
33_peak_24586_lociStitched	chr12	86785800	86838800	33	29633	44557.1	429	1
23_peak_67144_lociStitched	chr18	64749600	64793000	23	27823	44506.7	430	1
45_peak_79737_lociStitched	chr1	106173600	106245200	45	54845	44434.96	431	1
42_peak_73480_lociStitched	chr1	6737000	6792800	42	46242	44355.42	432	1
47_peak_145763_lociStitched	chr7	92237400	92308400	47	59447	44282.7	433	1
31_peak_151_lociStitched	chr10	5153600	5208800	31	32031	44209.68	434	1
36_peak_166953_lociStitched	chr9	110659000	110708400	36	36436	44178.42	435	1
48_peak_72680_lociStitched	chr19	53143800	53228800	48	45848	44038.5	436	1
26_peak_129805_lociStitched	chr5	130367800	130411600	26	26826	44032.14	437	1
42_peak_4152_lociStitched	chr10	62293600	62339000	42	41442	43947.2	438	1
27_peak_48359_lociStitched	chr15	99494400	99532400	27	31827	43795	439	1
39_peak_16568_lociStitched	chr11	94995400	95040200	39	34839	43783.04	440	1
21_peak_64400_lociStitched	chr18	33133000	33179000	21	37821	43773.6	441	1
32_peak_95316_lociStitched	chr2	124602200	124654200	32	41832	43763.2	442	1
56_peak_3313_lociStitched	chr10	49688200	49782200	56	69056	43691.2	443	1
41_peak_63307_lociStitched	chr18	16756600	16811800	41	33241	43685.28	444	1
26_peak_83937_lociStitched	chr1	172306200	172341000	26	27226	43680.96	445	1
55_peak_91401_lociStitched	chr2	68957000	69065400	55	63255	43576.8	446	1
26_peak_156292_lociStitched	chr8	111704400	111746400	26	33826	43558.2	447	1
34_peak_62849_lociStitched	chr18	12642400	12694000	34	37834	43447.2	448	1
14_peak_25140_lociStitched	chr12	98426000	98461600	14	30814	43332.32	449	1
35_peak_128809_lociStitched	chr5	121222600	121271600	35	35435	43296.4	450	1
67_peak_75773_lociStitched	chr1	39902600	39983000	67	68867	43279.32	451	1
37_peak_61974_lociStitched	chr17	88458800	88510400	37	32437	43158.24	452	1
35_peak_14795_lociStitched	chr11	75535400	75576800	35	33435	43113.96	453	1
63_peak_129404_lociStitched	chr5	124812600	124887000	63	50863	42966	454	1
21_peak_92329_lociStitched	chr2	79398400	79434400	21	26421	42883.2	455	1
60_peak_133461_lociStitched	chr6	31070000	31165400	60	76860	42863.22	456	1
34_peak_103414_lociStitched	chr3	69314600	69368400	34	40634	42857.08	457	1
28_peak_149099_lociStitched	chr7	139384400	139428200	28	33828	42788.22	458	1
36_peak_143946_lociStitched	chr7	64503800	64554000	36	40636	42715.18	459	1
30_peak_37640_lociStitched	chr14	58077400	58115400	30	35430	42620.8	460	1
22_peak_149276_lociStitched	chr7	141468400	141512000	22	23022	42527.44	461	1
37_peak_124364_lociStitched	chr5	44194800	44252000	37	40637	42511.04	462	1
21_peak_88399_lociStitched	chr2	32304400	32349000	21	31421	42490.42	463	1
19_peak_1137_lociStitched	chr10	13830000	13870200	19	33419	42382.86	464	1
48_peak_53542_lociStitched	chr16	49854200	49910600	48	47448	42300	465	1
37_peak_154594_lociStitched	chr8	87656600	87712400	37	36037	42195.96	466	1
46_peak_17359_lociStitched	chr11	102728800	102781200	46	29446	42171.52	467	1
23_peak_114043_lociStitched	chr4	85196200	85234200	23	32023	42145.8	468	1
23_peak_27851_lociStitched	chr13	19352400	19397200	23	28423	42071.68	469	1
26_peak_82866_lociStitched	chr1	160270600	160313800	26	36226	42059.52	470	1
12_peak_154492_lociStitched	chr8	87218000	87244600	12	24012	41921.6	471	1
41_peak_31810_lociStitched	chr13	76407400	76471200	41	45441	41712.44	472	1
34_peak_63398_lociStitched	chr18	20696600	20748200	34	34234	41641.2	473	1
34_peak_149359_lociStitched	chr7	141943200	141991600	34	34834	41604.64	474	1
21_peak_87822_lociStitched	chr2	28515400	28552600	21	30421	41604.48	475	1
52_peak_132824_lociStitched	chr6	23775000	23835200	52	47852	41519.94	476	1
34_peak_130352_lociStitched	chr5	135794200	135852000	34	30034	41511.96	477	1
49_peak_107080_lociStitched	chr3	126692400	126753400	49	45849	41486.1	478	1
51_peak_143281_lociStitched	chr7	49144000	49213600	51	45651	41425.92	479	1
27_peak_129291_lociStitched	chr5	124153200	124211800	27	36627	41383.32	480	1
34_peak_99503_lociStitched	chr2	168652400	168694600	34	32634	41351.78	481	1
38_peak_24916_lociStitched	chr12	90011200	90075400	38	51838	41158.62	482	1
64_peak_129489_lociStitched	chr5	125105600	125176200	64	61264	41082.14	483	1
53_peak_105819_lociStitched	chr3	105575400	105661800	53	47253	41074.56	484	1
18_peak_48855_lociStitched	chr15	102493600	102535800	18	26018	40976.2	485	1
35_peak_102248_lociStitched	chr3	51985000	52054200	35	29835	40828	486	1
37_peak_111544_lociStitched	chr4	46726600	46794200	37	40637	40789.84	487	1
26_peak_95514_lociStitched	chr2	127491800	127527400	26	29426	40729.96	488	1
23_peak_117242_lociStitched	chr4	128887400	128912400	23	24623	40685	489	1
35_peak_57815_lociStitched	chr17	27574000	27620200	35	35835	40674.48	490	1
28_peak_75653_lociStitched	chr1	39436000	39477400	28	33428	40576.14	491	1
27_peak_24640_lociStitched	chr12	86945000	86978400	27	28627	40517.54	492	1
35_peak_87340_lociStitched	chr2	25455600	25494200	35	29635	40460.52	493	1
51_peak_90019_lociStitched	chr2	52603400	52673800	51	44851	40451.84	494	1
28_peak_149515_lociStitched	chr7	144516200	144551800	28	34428	40438.04	495	1
39_peak_157418_lociStitched	chr8	121608000	121661200	39	38239	40426.68	496	1
27_peak_93078_lociStitched	chr2	92914200	92959600	27	34227	40396.92	497	1
12_peak_89859_lociStitched	chr2	52191000	52228000	12	26412	40344.8	498	1
37_peak_165987_lociStitched	chr9	102285400	102352000	37	53237	40219.74	499	1
30_peak_117793_lociStitched	chr4	133014600	133060800	30	39030	40129.32	500	1
24_peak_163734_lociStitched	chr9	66539800	66589400	24	31824	40106.56	501	1
31_peak_62306_lociStitched	chr17	90977600	91043400	31	32431	40098.52	502	1
62_peak_4678_lociStitched	chr10	67167800	67236400	62	55262	40096.7	503	1
47_peak_15848_lociStitched	chr11	86943800	86996800	47	38647	40068	504	1
50_peak_102373_lociStitched	chr3	53047200	53111200	50	59250	40057.6	505	1
35_peak_128065_lociStitched	chr5	115509400	115550000	35	36035	40047.84	506	1
23_peak_139121_lociStitched	chr6	115220600	115261200	23	31423	40023.48	507	1
18_peak_106457_lociStitched	chr3	116002600	116032600	18	25618	40020	508	1
48_peak_90505_lociStitched	chr2	58503400	58573800	48	51048	40015.36	509	1
21_peak_47647_lociStitched	chr15	89520400	89563000	21	29821	39975.84	510	1
41_peak_18662_lociStitched	chr11	117120000	117164000	41	31041	39965.2	511	1
32_peak_100262_lociStitched	chr2	181752200	181799800	32	32232	39893.56	512	1
13_peak_122852_lociStitched	chr5	28233200	28261800	13	25613	39765.44	513	1
47_peak_55135_lociStitched	chr16	91723000	91788400	47	44647	39737.04	514	1
48_peak_30622_lociStitched	chr13	54934400	54993800	48	47648	39685.14	515	1
18_peak_80869_lociStitched	chr1	132508800	132545200	18	25218	39570.44	516	1
20_peak_162492_lociStitched	chr9	56259600	56306200	20	30420	39488.84	517	1
23_peak_1825_lociStitched	chr10	22695600	22733200	23	31623	39487.52	518	1
15_peak_52819_lociStitched	chr16	41912400	41959000	15	24615	39344.38	519	1
31_peak_102127_lociStitched	chr3	51699400	51754800	31	30831	39245.36	520	1
39_peak_160606_lociStitched	chr9	36835200	36883400	39	35839	39119.12	521	1
31_peak_159667_lociStitched	chr9	27301400	27347600	31	34431	39085.2	522	1
35_peak_24977_lociStitched	chr12	90176600	90238800	35	35635	39080.26	523	1
24_peak_3602_lociStitched	chr10	57634600	57677000	24	32024	39080.08	524	1
40_peak_151342_lociStitched	chr8	36097200	36156600	40	52440	39037.68	525	1
14_peak_109554_lociStitched	chr4	9007200	9029400	14	20414	38998.74	526	1
27_peak_61776_lociStitched	chr17	87315200	87353400	27	25627	38979.28	527	1
22_peak_154127_lociStitched	chr8	84537800	84578600	22	30022	38910.96	528	1
24_peak_87725_lociStitched	chr2	28194800	28228800	24	30224	38892.6	529	1
13_peak_23206_lociStitched	chr12	76801600	76824000	13	20613	38888.64	530	1
36_peak_57163_lociStitched	chr17	17575600	17627200	36	35236	38875.44	531	1
34_peak_2789_lociStitched	chr10	41849200	41909200	34	33834	38874	532	1
22_peak_5364_lociStitched	chr10	75642600	75681400	22	25222	38691.36	533	1
18_peak_102589_lociStitched	chr3	55463400	55494600	18	29018	38669.28	534	1
17_peak_94195_lociStitched	chr2	105680200	105710200	17	19817	38664	535	1
49_peak_135242_lociStitched	chr6	54426600	54485200	49	36249	38652.56	536	1
39_peak_93979_lociStitched	chr2	104146600	104201400	39	29839	38628.52	537	1
40_peak_141141_lociStitched	chr6	142909000	142965800	40	40440	38624	538	1
39_peak_126162_lociStitched	chr5	89009400	89072000	39	37039	38499	539	1
39_peak_121953_lociStitched	chr5	22220400	22273600	39	39239	38463.6	540	1
44_peak_83537_lociStitched	chr1	167230800	167283400	44	42844	38434.82	541	1
7_peak_35588_lociStitched	chr14	25365200	25386200	7	20207	38421.6	542	1
22_peak_25542_lociStitched	chr12	100288800	100330600	22	26622	38297.16	543	1
21_peak_141760_lociStitched	chr7	16125200	16162600	21	31421	38293.86	544	1
14_peak_105436_lociStitched	chr3	101682200	101716200	14	25814	38216	545	1
46_peak_74922_lociStitched	chr1	34004600	34078200	46	57046	38168.96	546	1
21_peak_84641_lociStitched	chr1	178715800	178756400	21	28421	38159.94	547	1
28_peak_55324_lociStitched	chr16	93712800	93750200	28	29028	38151.74	548	1
20_peak_62160_lociStitched	chr17	90413600	90453200	20	34220	38150.64	549	1
16_peak_95225_lociStitched	chr2	122345200	122371000	16	22216	38132.4	550	1
29_peak_9986_lociStitched	chr11	3488200	3528400	29	18829	38077.44	551	1
9_peak_84362_lociStitched	chr1	176924800	176953200	9	20809	37950.92	552	1
16_peak_148556_lociStitched	chr7	132243000	132289200	16	29216	37823.94	553	1
29_peak_55184_lociStitched	chr16	91858600	91910800	29	34629	37735.38	554	1
24_peak_110837_lociStitched	chr4	33915400	33950400	24	26424	37730	555	1
30_peak_165528_lociStitched	chr9	96687800	96728400	30	31630	37729.58	556	1
28_peak_44610_lociStitched	chr15	58786800	58822000	28	33628	37699.2	557	1
42_peak_157711_lociStitched	chr8	122618200	122676000	42	44442	37581.56	558	1
27_peak_45350_lociStitched	chr15	72643000	72691000	27	32427	37569.6	559	1
18_peak_68446_lociStitched	chr18	75552000	75585600	18	22618	37554.72	560	1
24_peak_117470_lociStitched	chr4	130536000	130572200	24	33624	37467	561	1
23_peak_147858_lociStitched	chr7	122287200	122323800	23	26223	37423.5	562	1
24_peak_17490_lociStitched	chr11	104122800	104162400	24	30424	37414.08	563	1
31_peak_1050_lociStitched	chr10	13667600	13718800	31	37831	37401.6	564	1
24_peak_30017_lociStitched	chr13	48830400	48872800	24	35824	37299.28	565	1
37_peak_129260_lociStitched	chr5	123975800	124030800	37	30437	37180	566	1
21_peak_43544_lociStitched	chr15	41044400	41083000	21	29221	37167.94	567	1
31_peak_48429_lociStitched	chr15	99660800	99705200	31	28031	37145.04	568	1
33_peak_144783_lociStitched	chr7	78358800	78416000	33	33233	37082.76	569	1
25_peak_155522_lociStitched	chr8	105278200	105318800	25	25225	37079.98	570	1
45_peak_125139_lociStitched	chr5	66544000	66619600	45	44445	37059.12	571	1
41_peak_50299_lociStitched	chr16	16515200	16558000	41	39041	37034.84	572	1
27_peak_80889_lociStitched	chr1	132557600	132599800	27	27027	36996.74	573	1
22_peak_30343_lociStitched	chr13	52492000	52525800	22	26622	36994.1	574	1
31_peak_122673_lociStitched	chr5	27235800	27295800	31	38231	36984	575	1
30_peak_146025_lociStitched	chr7	97837200	97883800	30	30830	36981.76	576	1
38_peak_20523_lociStitched	chr12	21114600	21166800	38	32838	36905.4	577	1
11_peak_165202_lociStitched	chr9	91370400	91390400	11	15211	36894	578	1
34_peak_160843_lociStitched	chr9	40498400	40540800	34	31034	36888	579	1
25_peak_136180_lociStitched	chr6	72100800	72145800	25	33025	36873	580	1
39_peak_125653_lociStitched	chr5	74019600	74070000	39	40639	36847.44	581	1
23_peak_124039_lociStitched	chr5	38857000	38890200	23	29423	36842.04	582	1
17_peak_41134_lociStitched	chr14	124557600	124589200	17	27417	36810.84	583	1
43_peak_120100_lociStitched	chr4	150550000	150607600	43	31243	36754.56	584	1
36_peak_88333_lociStitched	chr2	32154000	32192200	36	33036	36736.94	585	1
22_peak_136074_lociStitched	chr6	71493000	71532200	22	28622	36671.6	586	1
21_peak_18832_lociStitched	chr11	118192200	118217400	21	19021	36628.2	587	1
26_peak_45873_lociStitched	chr15	77233000	77281200	26	29426	36588.62	588	1
19_peak_12861_lociStitched	chr11	53998600	54030400	19	24019	36528.66	589	1
31_peak_102167_lociStitched	chr3	51777600	51834000	31	26231	36507.72	590	1
44_peak_71139_lociStitched	chr19	26714800	26770400	44	43044	36456.92	591	1
46_peak_62567_lociStitched	chr18	6455200	6513600	46	54446	36406.56	592	1
22_peak_124336_lociStitched	chr5	44143200	44183200	22	24422	36404	593	1
18_peak_129881_lociStitched	chr5	130672400	130716400	18	26418	36163.6	594	1
22_peak_125682_lociStitched	chr5	74244200	74282400	22	25622	36160.12	595	1
37_peak_142418_lociStitched	chr7	29405600	29473800	37	38637	36125.54	596	1
16_peak_96064_lociStitched	chr2	132736200	132763600	16	22816	36110.46	597	1
26_peak_85698_lociStitched	chr1	192428600	192465000	26	31226	36108.8	598	1
30_peak_152913_lociStitched	chr8	70445200	70489800	30	29630	36063.56	599	1
18_peak_156064_lociStitched	chr8	110641400	110675800	18	24218	36061.52	600	1
