#EXC Enhancers
#Created from output/EXC_5KB_STITCHED_REGION_MAP.txt
#Ranked by EXC.H3K27ac.sorted.bam
#Using cutoff of 11792.88 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EXC.H3K27ac.sorted.bam	enhancerRank	isSuper
32_peak_104263_lociStitched	chr2	32784000	32844600	32	49832	33736.02	343	1
55_peak_162242_lociStitched	chr6	118764600	118853400	55	66055	33726.24	344	1
39_peak_112470_lociStitched	chr2	134879800	134980000	39	68839	33717.3	345	1
31_peak_95755_lociStitched	chr1	136116000	136180000	31	46831	33683.2	346	1
31_peak_189077_lociStitched	chr9	45432400	45521400	31	61031	33588.6	347	1
31_peak_18414_lociStitched	chr11	86930000	86996400	31	53031	33545.28	348	1
22_peak_82820_lociStitched	chr19	10258200	10309200	22	46422	33537.6	349	1
23_peak_92297_lociStitched	chr1	85893000	85941800	23	38023	33471.92	350	1
44_peak_101468_lociStitched	chr2	5344400	5443600	44	60244	33390.72	351	1
39_peak_73364_lociStitched	chr17	80939400	81016400	39	48639	33294.8	352	1
38_peak_151622_lociStitched	chr5	139020600	139104400	38	60638	33293.74	353	1
23_peak_25076_lociStitched	chr12	29532400	29583400	23	45423	33282.6	354	1
49_peak_59052_lociStitched	chr15	100040400	100116800	49	63849	33256.92	355	1
23_peak_61160_lociStitched	chr16	13350200	13419200	23	54223	33237.3	356	1
49_peak_43018_lociStitched	chr14	19903400	19978400	49	59249	33165	357	1
40_peak_148690_lociStitched	chr5	118057000	118137600	40	62240	33158.84	358	1
53_peak_53761_lociStitched	chr15	58972200	59080600	53	75853	33094.52	359	1
30_peak_128392_lociStitched	chr4	13741400	13806200	30	52630	33067.44	360	1
32_peak_186919_lociStitched	chr9	28421000	28501200	32	57432	33026.36	361	1
27_peak_108549_lociStitched	chr2	90863800	90916000	27	37027	32969.52	362	1
31_peak_77351_lociStitched	chr18	38171400	38218000	31	40231	32960.18	363	1
39_peak_170905_lociStitched	chr7	99528800	99590600	39	52639	32908.5	364	1
37_peak_102634_lociStitched	chr2	20893800	20974200	37	62037	32907.72	365	1
43_peak_168552_lociStitched	chr7	74454200	74557200	43	63443	32877.6	366	1
56_peak_88551_lociStitched	chr1	36844200	36938600	56	61256	32841.76	367	1
22_peak_79087_lociStitched	chr18	60598000	60644200	22	40822	32815.86	368	1
39_peak_99305_lociStitched	chr1	176978600	177058400	39	47839	32741.94	369	1
49_peak_13907_lociStitched	chr11	50027000	50109600	49	59049	32676.56	370	1
35_peak_194087_lociStitched	chr9	99380000	99445200	35	50235	32665.2	371	1
26_peak_79221_lociStitched	chr18	60908000	60953600	26	38026	32631.36	372	1
38_peak_31466_lociStitched	chr12	108192000	108278400	38	68638	32581.44	373	1
22_peak_122114_lociStitched	chr3	88198200	88246200	22	33222	32572.8	374	1
42_peak_2009_lociStitched	chr10	29142200	29231000	42	59242	32562.96	375	1
33_peak_101188_lociStitched	chr2	3114000	3197000	33	52433	32552.6	376	1
27_peak_160806_lociStitched	chr6	108288200	108345200	27	49427	32541.3	377	1
44_peak_80226_lociStitched	chr18	68149400	68247000	44	54444	32530.08	378	1
42_peak_142898_lociStitched	chr5	36547800	36629400	42	61442	32452.32	379	1
57_peak_163722_lociStitched	chr6	136070400	136167000	57	75257	32447.94	380	1
46_peak_53358_lociStitched	chr15	53250200	53348200	46	70646	32428.2	381	1
40_peak_156848_lociStitched	chr6	54495800	54574400	40	53840	32375.34	382	1
42_peak_191145_lociStitched	chr9	60611200	60686400	42	54442	32351.04	383	1
39_peak_13071_lociStitched	chr11	36421400	36522200	39	62239	32245.92	384	1
41_peak_17552_lociStitched	chr11	79052800	79145000	41	58041	32242.34	385	1
30_peak_22056_lociStitched	chr11	117118200	117175400	30	46030	32192.16	386	1
34_peak_163202_lociStitched	chr6	127973400	128059600	34	56234	32143.98	387	1
34_peak_96762_lociStitched	chr1	154600400	154690000	34	61434	32121.6	388	1
33_peak_59947_lociStitched	chr16	5883400	5975200	33	55833	32120.82	389	1
43_peak_105874_lociStitched	chr2	52601400	52678600	43	56443	32115.2	390	1
35_peak_133824_lociStitched	chr4	104398000	104482400	35	63635	32063.56	391	1
32_peak_161776_lociStitched	chr6	115121800	115201800	32	57232	32008	392	1
40_peak_38005_lociStitched	chr13	63238400	63314600	40	56840	31744.92	393	1
36_peak_33931_lociStitched	chr13	20451800	20529200	36	57236	31734	394	1
28_peak_122088_lociStitched	chr3	88131800	88173800	28	36228	31701.6	395	1
20_peak_103871_lociStitched	chr2	30636600	30678600	20	36020	31621.8	396	1
30_peak_171895_lociStitched	chr7	111708000	111786400	30	54030	31603.04	397	1
30_peak_130058_lociStitched	chr4	46040600	46102000	30	51630	31559.6	398	1
26_peak_129760_lociStitched	chr4	42913600	42961400	26	40226	31504.98	399	1
32_peak_109003_lociStitched	chr2	92650000	92713600	32	43032	31418.4	400	1
32_peak_93165_lociStitched	chr1	92096600	92178600	32	71032	31397.8	401	1
45_peak_91685_lociStitched	chr1	77368800	77476800	45	71645	31384.8	402	1
20_peak_113951_lociStitched	chr2	151586400	151637000	20	45420	31346.7	403	1
25_peak_82622_lociStitched	chr19	7273600	7323600	25	46225	31285	404	1
33_peak_54401_lociStitched	chr15	66230600	66287600	33	51833	31264.5	405	1
43_peak_4963_lociStitched	chr10	70514200	70597200	43	55443	31232.9	406	1
26_peak_103994_lociStitched	chr2	31241400	31283600	26	36826	31223.78	407	1
44_peak_59840_lociStitched	chr16	4875800	4946600	44	41044	31208.64	408	1
37_peak_4899_lociStitched	chr10	70094200	70184800	37	61837	31148.28	409	1
38_peak_115519_lociStitched	chr2	163858800	163926200	38	48438	30977.04	410	1
40_peak_131215_lociStitched	chr4	59804400	59879600	40	44840	30929.76	411	1
33_peak_58459_lociStitched	chr15	95312800	95395800	33	49233	30876	412	1
46_peak_149105_lociStitched	chr5	121222200	121301800	46	52446	30868.88	413	1
29_peak_86463_lociStitched	chr19	58804800	58863000	29	53029	30816.9	414	1
34_peak_124123_lociStitched	chr3	108274200	108341800	34	48034	30778.28	415	1
33_peak_83164_lociStitched	chr19	16269200	16360200	33	58833	30776.2	416	1
27_peak_136775_lociStitched	chr4	133014200	133060800	27	45427	30774.64	417	1
40_peak_138773_lociStitched	chr4	149229400	149309000	40	49440	30749.48	418	1
42_peak_58233_lociStitched	chr15	93499600	93597200	42	63642	30685.44	419	1
64_peak_66735_lociStitched	chr16	94571600	94662800	64	81864	30652.32	420	1
33_peak_13451_lociStitched	chr11	42550600	42625600	33	48233	30615	421	1
44_peak_50159_lociStitched	chr14	121136800	121239000	44	60044	30578.24	422	1
23_peak_147987_lociStitched	chr5	113536000	113595600	23	52223	30461.56	423	1
25_peak_17632_lociStitched	chr11	79643400	79703000	25	43825	30407.92	424	1
29_peak_59124_lociStitched	chr15	100173800	100245000	29	40429	30381.04	425	1
33_peak_48337_lociStitched	chr14	76731000	76797200	33	42833	30346.08	426	1
40_peak_180158_lociStitched	chr8	73267200	73356400	40	63840	30292.32	427	1
27_peak_3561_lociStitched	chr10	58354600	58407200	27	43227	30287.08	428	1
21_peak_154249_lociStitched	chr6	28781000	28827800	21	43421	30256.2	429	1
32_peak_119910_lociStitched	chr3	55698800	55780200	32	55432	30207.54	430	1
41_peak_30382_lociStitched	chr12	99314600	99395400	41	55241	30170.72	431	1
18_peak_17708_lociStitched	chr11	80482600	80523400	18	35018	30163.44	432	1
29_peak_138800_lociStitched	chr4	149359400	149428200	29	50629	29969.28	433	1
33_peak_186025_lociStitched	chr9	20650800	20705800	33	44833	29931	434	1
29_peak_171568_lociStitched	chr7	108984000	109041800	29	43229	29888.38	435	1
48_peak_133513_lociStitched	chr4	102762600	102842200	48	72848	29698.76	436	1
40_peak_120279_lociStitched	chr3	60526000	60602800	40	60440	29660.16	437	1
30_peak_19111_lociStitched	chr11	94984800	95042400	30	38830	29635.2	438	1
26_peak_30640_lociStitched	chr12	100467800	100522400	26	45826	29604.12	439	1
43_peak_173052_lociStitched	chr7	122669600	122747200	43	44843	29565.6	440	1
30_peak_40890_lociStitched	chr13	104997000	105056000	30	55430	29553.1	441	1
33_peak_93519_lociStitched	chr1	97904400	97988200	33	46633	29472.46	442	1
41_peak_24925_lociStitched	chr12	28769400	28842000	41	48641	29432.04	443	1
37_peak_106209_lociStitched	chr2	59163000	59243000	37	61637	29400	444	1
31_peak_166311_lociStitched	chr7	44306000	44361600	31	37231	29390.16	445	1
32_peak_56388_lociStitched	chr15	80272200	80351200	32	43232	29316.9	446	1
38_peak_69903_lociStitched	chr17	30176800	30250800	38	54038	29178.2	447	1
47_peak_31589_lociStitched	chr12	108600200	108687400	47	50047	29168.4	448	1
22_peak_109093_lociStitched	chr2	92912400	92958600	22	42422	29124.48	449	1
30_peak_69156_lociStitched	chr17	26360000	26426800	30	42230	29098.08	450	1
37_peak_50275_lociStitched	chr14	121669400	121755600	37	59037	29049.4	451	1
37_peak_141255_lociStitched	chr5	24443400	24506200	37	46037	28975.92	452	1
45_peak_165868_lociStitched	chr7	29421000	29517800	45	54445	28972.24	453	1
26_peak_100036_lociStitched	chr1	182763000	182842600	26	51826	28918.68	454	1
36_peak_158806_lociStitched	chr6	87979000	88044400	36	46236	28900.26	455	1
32_peak_42494_lociStitched	chr14	12740000	12825200	32	66432	28848.72	456	1
33_peak_69406_lociStitched	chr17	27558000	27621600	33	50033	28829.88	457	1
42_peak_103607_lociStitched	chr2	29377800	29470800	42	65042	28802.1	458	1
41_peak_43194_lociStitched	chr14	21502200	21572400	41	59041	28796.04	459	1
39_peak_127378_lociStitched	chr3	156628800	156715000	39	53839	28764.94	460	1
35_peak_45673_lociStitched	chr14	47474000	47536000	35	56635	28718.4	461	1
23_peak_19639_lociStitched	chr11	98709200	98756600	23	28623	28705.44	462	1
34_peak_187092_lociStitched	chr9	29178400	29253800	34	51834	28682.16	463	1
38_peak_166349_lociStitched	chr7	44431000	44475200	38	32438	28676.96	464	1
25_peak_36862_lociStitched	chr13	54298400	54350400	25	45425	28657.2	465	1
40_peak_54037_lociStitched	chr15	63993200	64058600	40	57640	28645.2	466	1
40_peak_160510_lociStitched	chr6	103507600	103570800	40	49240	28534.8	467	1
29_peak_63061_lociStitched	chr16	33379400	33465800	29	50429	28512	468	1
44_peak_131982_lociStitched	chr4	76379400	76471200	44	44444	28503.9	469	1
40_peak_60300_lociStitched	chr16	7044200	7116200	40	55040	28497.6	470	1
41_peak_37524_lociStitched	chr13	58811400	58887800	41	57241	28481.92	471	1
34_peak_115673_lociStitched	chr2	164960600	165006800	34	37434	28440.72	472	1
37_peak_111_lociStitched	chr10	5148800	5213600	37	41237	28382.4	473	1
29_peak_114086_lociStitched	chr2	152774800	152832200	29	50429	28246.54	474	1
33_peak_37631_lociStitched	chr13	59049200	59101400	33	45233	28146.24	475	1
40_peak_104524_lociStitched	chr2	33402200	33469600	40	51840	28139.5	476	1
32_peak_109894_lociStitched	chr2	104168600	104227600	32	39432	28119.4	477	1
41_peak_57244_lociStitched	chr15	84932400	85002200	41	46641	28108.46	478	1
28_peak_74284_lociStitched	chr17	90038400	90101400	28	53428	28053.9	479	1
36_peak_154738_lociStitched	chr6	31280800	31340400	36	44836	28041.8	480	1
35_peak_31992_lociStitched	chr12	111678800	111733600	35	33435	28008.28	481	1
33_peak_112254_lociStitched	chr2	132084200	132151600	33	51033	28004.7	482	1
45_peak_77972_lociStitched	chr18	42723600	42810000	45	68445	28002.24	483	1
39_peak_24604_lociStitched	chr12	24976200	25062000	39	58839	27945.06	484	1
33_peak_7444_lociStitched	chr10	93239600	93291800	33	43233	27932.22	485	1
43_peak_77015_lociStitched	chr18	36014000	36094800	43	47643	27843.68	486	1
31_peak_137893_lociStitched	chr4	139241400	139299600	31	51031	27813.78	487	1
23_peak_98933_lociStitched	chr1	172292600	172332200	23	33023	27791.28	488	1
43_peak_15775_lociStitched	chr11	65706400	65789000	43	58043	27761.86	489	1
21_peak_29336_lociStitched	chr12	85594200	85644600	21	42621	27755.28	490	1
32_peak_163715_lociStitched	chr6	135992800	136062200	32	57832	27718.36	491	1
36_peak_28620_lociStitched	chr12	80791800	80866000	36	58236	27684.02	492	1
26_peak_32348_lociStitched	chr12	116564200	116609200	26	38226	27630	493	1
25_peak_175842_lociStitched	chr8	12917000	12965400	25	47425	27592.84	494	1
40_peak_28069_lociStitched	chr12	75511400	75599600	40	68640	27536.04	495	1
26_peak_19666_lociStitched	chr11	98761800	98813200	26	29626	27514.42	496	1
36_peak_136236_lociStitched	chr4	129112800	129163000	36	29836	27504.58	497	1
33_peak_21130_lociStitched	chr11	108160800	108250400	33	59833	27480.32	498	1
43_peak_37036_lociStitched	chr13	54932600	54994000	43	55843	27396.68	499	1
34_peak_167325_lociStitched	chr7	57588800	57660200	34	55634	27360.48	500	1
21_peak_87800_lociStitched	chr1	25145800	25203600	21	50421	27356.74	501	1
28_peak_61025_lociStitched	chr16	12050600	12132400	28	43628	27255.76	502	1
48_peak_2877_lociStitched	chr10	42186000	42274000	48	70448	27244.8	503	1
40_peak_145296_lociStitched	chr5	74005000	74070000	40	49840	27209	504	1
34_peak_55638_lociStitched	chr15	76754800	76815600	34	43034	27195.84	505	1
42_peak_121087_lociStitched	chr3	79216400	79291200	42	59042	27152.4	506	1
30_peak_105206_lociStitched	chr2	39126800	39195600	30	52630	27141.6	507	1
34_peak_5194_lociStitched	chr10	74966000	75022200	34	52834	27138.98	508	1
29_peak_193787_lociStitched	chr9	96675400	96728400	29	39629	27114.8	509	1
26_peak_64247_lociStitched	chr16	42263400	42338800	26	55626	27076.14	510	1
34_peak_61373_lociStitched	chr16	16985800	17056400	34	49234	27060.98	511	1
30_peak_167999_lociStitched	chr7	65409200	65489800	30	45630	27041.3	512	1
30_peak_103236_lociStitched	chr2	27094800	27154800	30	46230	27012	513	1
41_peak_59321_lociStitched	chr15	101220200	101276800	41	36041	26998.2	514	1
28_peak_119730_lociStitched	chr3	55244200	55298400	28	52828	26980.76	515	1
25_peak_168772_lociStitched	chr7	78346600	78416200	25	49625	26949.12	516	1
27_peak_128415_lociStitched	chr4	13811600	13891400	27	54027	26948.46	517	1
25_peak_186279_lociStitched	chr9	22004200	22070400	25	41825	26923.54	518	1
25_peak_69455_lociStitched	chr17	27661000	27715800	25	44625	26895.84	519	1
35_peak_152060_lociStitched	chr5	142746200	142813600	35	45435	26764.54	520	1
28_peak_14501_lociStitched	chr11	54301400	54360400	28	34828	26750.6	521	1
34_peak_161678_lociStitched	chr6	114851000	114922400	34	47634	26667.9	522	1
27_peak_45452_lociStitched	chr14	40911600	40969200	27	36027	26645.76	523	1
33_peak_141153_lociStitched	chr5	23545800	23619000	33	52433	26615.52	524	1
29_peak_22810_lociStitched	chr11	119753800	119812000	29	42629	26585.76	525	1
31_peak_16480_lociStitched	chr11	72049000	72116800	31	43831	26543.7	526	1
26_peak_103526_lociStitched	chr2	28514400	28554800	26	35426	26494.32	527	1
48_peak_41089_lociStitched	chr13	107773400	107886800	48	59848	26490.24	528	1
40_peak_24485_lociStitched	chr12	21114200	21193800	40	48240	26482.92	529	1
37_peak_157010_lociStitched	chr6	55444600	55501800	37	49637	26466.44	530	1
21_peak_166808_lociStitched	chr7	47083400	47135200	21	37621	26459.44	531	1
34_peak_196183_lociStitched	chr9	115002600	115070600	34	42434	26390.8	532	1
28_peak_143037_lociStitched	chr5	37075200	37127200	28	41228	26374.4	533	1
41_peak_151270_lociStitched	chr5	135800200	135857800	41	41241	26352	534	1
24_peak_16708_lociStitched	chr11	74546200	74589800	24	35024	26325.68	535	1
34_peak_22245_lociStitched	chr11	117647600	117712800	34	46434	26301.68	536	1
42_peak_178565_lociStitched	chr8	47203000	47286600	42	64642	26283.84	537	1
25_peak_88343_lociStitched	chr1	34792800	34841600	25	43225	26254.4	538	1
32_peak_148461_lociStitched	chr5	116483400	116544800	32	45232	26211.66	539	1
24_peak_4694_lociStitched	chr10	69627800	69679000	24	42424	26209.28	540	1
27_peak_182654_lociStitched	chr8	106283200	106340400	27	49227	26174.72	541	1
32_peak_149633_lociStitched	chr5	123969400	124029000	32	40032	26164.4	542	1
31_peak_49435_lociStitched	chr14	103648600	103705400	31	43631	26150.72	543	1
17_peak_57391_lociStitched	chr15	85674000	85713200	17	30617	26020.96	544	1
33_peak_167789_lociStitched	chr7	64619000	64672600	33	46433	26006.72	545	1
27_peak_77955_lociStitched	chr18	42650800	42718400	27	47827	26005.72	546	1
21_peak_96910_lociStitched	chr1	155191600	155240400	21	39021	25995.76	547	1
26_peak_165797_lociStitched	chr7	29305200	29351200	26	35026	25948.6	548	1
30_peak_196379_lociStitched	chr9	118962600	119019600	30	43630	25929.3	549	1
41_peak_82408_lociStitched	chr19	6415400	6486200	41	44441	25919.88	550	1
32_peak_40861_lociStitched	chr13	104930800	104990800	32	35632	25884	551	1
33_peak_78285_lociStitched	chr18	45555800	45650400	33	60433	25873.1	552	1
28_peak_151975_lociStitched	chr5	142403400	142463400	28	46828	25860	553	1
21_peak_123924_lociStitched	chr3	107423200	107473800	21	37821	25775.64	554	1
18_peak_190752_lociStitched	chr9	57930800	57969600	18	34818	25767.08	555	1
38_peak_146142_lociStitched	chr5	93090000	93159600	38	50238	25758.96	556	1
28_peak_68826_lociStitched	chr17	24551800	24603000	28	39028	25738.24	557	1
21_peak_56346_lociStitched	chr15	80157200	80215000	21	42021	25726.78	558	1
30_peak_107454_lociStitched	chr2	71982200	72042000	30	44030	25714	559	1
25_peak_85536_lociStitched	chr19	46855400	46938200	25	47625	25709.4	560	1
24_peak_18083_lociStitched	chr11	83370800	83421600	24	38424	25704.8	561	1
30_peak_133834_lociStitched	chr4	104493400	104572600	30	55630	25700.4	562	1
27_peak_101155_lociStitched	chr1	194979200	195040800	27	52227	25681.04	563	1
29_peak_74740_lociStitched	chr18	6440600	6513800	29	61429	25612.68	564	1
28_peak_135321_lociStitched	chr4	120849000	120897200	28	37228	25603.84	565	1
33_peak_121980_lociStitched	chr3	86829400	86898800	33	51833	25594.72	566	1
37_peak_69092_lociStitched	chr17	26005600	26065400	37	45837	25594.4	567	1
44_peak_88215_lociStitched	chr1	34004200	34078000	44	59844	25571.7	568	1
25_peak_84780_lociStitched	chr19	40450400	40512000	25	49025	25570.16	569	1
27_peak_62847_lociStitched	chr16	31863800	31909800	27	33827	25507	570	1
30_peak_59260_lociStitched	chr15	100943800	101008800	30	40230	25486.5	571	1
27_peak_42654_lociStitched	chr14	15368400	15437200	27	46027	25483.52	572	1
31_peak_24736_lociStitched	chr12	26344200	26414200	31	50831	25473	573	1
36_peak_157613_lociStitched	chr6	71709000	71759000	36	39236	25370	574	1
22_peak_60727_lociStitched	chr16	9937600	9992200	22	48022	25367.16	575	1
32_peak_152408_lociStitched	chr5	144911400	144964200	32	50832	25354.56	576	1
21_peak_134275_lociStitched	chr4	107800200	107849600	21	39621	25352.08	577	1
27_peak_115481_lociStitched	chr2	163660200	163705000	27	34627	25253.76	578	1
32_peak_50225_lociStitched	chr14	121586400	121663000	32	43232	25224.38	579	1
28_peak_35783_lociStitched	chr13	45537200	45601000	28	37428	25124.44	580	1
26_peak_168806_lociStitched	chr7	78438800	78512000	26	45026	25114.92	581	1
28_peak_137725_lociStitched	chr4	138676400	138728000	28	38828	25077.6	582	1
34_peak_135482_lociStitched	chr4	123389800	123467000	34	34434	25066.84	583	1
23_peak_106687_lociStitched	chr2	65651800	65708200	23	41423	25019.04	584	1
35_peak_183879_lociStitched	chr8	120316400	120384800	35	46835	25007.04	585	1
35_peak_54735_lociStitched	chr15	68986400	69071000	35	74835	24940.08	586	1
29_peak_187690_lociStitched	chr9	34703400	34773200	29	50029	24911.62	587	1
39_peak_154175_lociStitched	chr6	28572800	28644400	39	43239	24873.84	588	1
33_peak_181281_lociStitched	chr8	86687000	86744600	33	38833	24871.68	589	1
36_peak_176831_lociStitched	chr8	23002000	23067400	36	45036	24865.08	590	1
26_peak_57192_lociStitched	chr15	84392800	84453400	26	41826	24864.18	591	1
31_peak_89973_lociStitched	chr1	54090800	54162600	31	51831	24849.98	592	1
26_peak_141614_lociStitched	chr5	27235400	27294600	26	43226	24822.56	593	1
34_peak_53015_lociStitched	chr15	44666800	44723000	34	45234	24806.68	594	1
22_peak_165622_lociStitched	chr7	27593000	27633400	22	30422	24801.56	595	1
38_peak_98293_lociStitched	chr1	167231000	167290800	38	49038	24739.26	596	1
23_peak_170982_lociStitched	chr7	99935000	99986200	23	31823	24729.6	597	1
30_peak_28816_lociStitched	chr12	82186800	82272200	30	66830	24714.76	598	1
31_peak_63912_lociStitched	chr16	38901000	38966400	31	47631	24708.12	599	1
